travelCode,userCode,name_x,place,days,price,total,date,code,company,name_y,gender,age
65761,639,Hotel Z,Aracaju (SE),2,208.04,416.08,09/10/2020,639,Monsters CYA,Edna Boyette,female,43
65766,639,Hotel BP,Brasilia (DF),4,247.62,990.48,10/15/2020,639,Monsters CYA,Edna Boyette,female,43
65768,639,Hotel Z,Aracaju (SE),1,208.04,208.04,10/29/2020,639,Monsters CYA,Edna Boyette,female,43
65774,639,Hotel BP,Brasilia (DF),4,247.62,990.48,12/10/2020,639,Monsters CYA,Edna Boyette,female,43
65776,639,Hotel K,Salvador (BH),1,263.41,263.41,12/24/2020,639,Monsters CYA,Edna Boyette,female,43
65785,640,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/26/2019,640,Monsters CYA,Thomas Lockman,none,26
65791,640,Hotel Z,Aracaju (SE),1,208.04,208.04,11/07/2019,640,Monsters CYA,Thomas Lockman,none,26
65792,640,Hotel Z,Aracaju (SE),1,208.04,208.04,11/14/2019,640,Monsters CYA,Thomas Lockman,none,26
65794,640,Hotel AU,Recife (PE),3,312.83,938.49,11/28/2019,640,Monsters CYA,Thomas Lockman,none,26
65796,640,Hotel A,Florianopolis (SC),1,313.02,313.02,12/12/2019,640,Monsters CYA,Thomas Lockman,none,26
65798,640,Hotel K,Salvador (BH),4,263.41,1053.64,12/26/2019,640,Monsters CYA,Thomas Lockman,none,26
65799,640,Hotel BD,Natal (RN),4,242.88,971.52,01/02/2020,640,Monsters CYA,Thomas Lockman,none,26
65800,640,Hotel BD,Natal (RN),4,242.88,971.52,01/09/2020,640,Monsters CYA,Thomas Lockman,none,26
65809,640,Hotel BD,Natal (RN),4,242.88,971.52,03/12/2020,640,Monsters CYA,Thomas Lockman,none,26
65813,640,Hotel Z,Aracaju (SE),2,208.04,416.08,04/09/2020,640,Monsters CYA,Thomas Lockman,none,26
65814,640,Hotel A,Florianopolis (SC),2,313.02,626.04,04/16/2020,640,Monsters CYA,Thomas Lockman,none,26
65820,640,Hotel AU,Recife (PE),1,312.83,312.83,05/28/2020,640,Monsters CYA,Thomas Lockman,none,26
65828,640,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/23/2020,640,Monsters CYA,Thomas Lockman,none,26
65829,640,Hotel K,Salvador (BH),4,263.41,1053.64,07/30/2020,640,Monsters CYA,Thomas Lockman,none,26
65830,640,Hotel BP,Brasilia (DF),2,247.62,495.24,08/06/2020,640,Monsters CYA,Thomas Lockman,none,26
65833,640,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/27/2020,640,Monsters CYA,Thomas Lockman,none,26
65834,640,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/03/2020,640,Monsters CYA,Thomas Lockman,none,26
65835,640,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/10/2020,640,Monsters CYA,Thomas Lockman,none,26
65836,640,Hotel A,Florianopolis (SC),1,313.02,313.02,09/17/2020,640,Monsters CYA,Thomas Lockman,none,26
65838,640,Hotel K,Salvador (BH),2,263.41,526.82,10/01/2020,640,Monsters CYA,Thomas Lockman,none,26
65840,640,Hotel BD,Natal (RN),4,242.88,971.52,10/15/2020,640,Monsters CYA,Thomas Lockman,none,26
65842,640,Hotel AU,Recife (PE),2,312.83,625.66,10/29/2020,640,Monsters CYA,Thomas Lockman,none,26
65843,640,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/05/2020,640,Monsters CYA,Thomas Lockman,none,26
65845,640,Hotel A,Florianopolis (SC),2,313.02,626.04,11/19/2020,640,Monsters CYA,Thomas Lockman,none,26
65852,640,Hotel BP,Brasilia (DF),3,247.62,742.86,01/07/2021,640,Monsters CYA,Thomas Lockman,none,26
65856,640,Hotel BP,Brasilia (DF),2,247.62,495.24,02/04/2021,640,Monsters CYA,Thomas Lockman,none,26
65861,640,Hotel K,Salvador (BH),2,263.41,526.82,03/11/2021,640,Monsters CYA,Thomas Lockman,none,26
65869,640,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/06/2021,640,Monsters CYA,Thomas Lockman,none,26
65872,640,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/27/2021,640,Monsters CYA,Thomas Lockman,none,26
65881,640,Hotel AU,Recife (PE),1,312.83,312.83,07/29/2021,640,Monsters CYA,Thomas Lockman,none,26
65883,640,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/12/2021,640,Monsters CYA,Thomas Lockman,none,26
65889,640,Hotel AU,Recife (PE),3,312.83,938.49,09/23/2021,640,Monsters CYA,Thomas Lockman,none,26
65893,640,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/21/2021,640,Monsters CYA,Thomas Lockman,none,26
65899,640,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/02/2021,640,Monsters CYA,Thomas Lockman,none,26
65902,640,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/23/2021,640,Monsters CYA,Thomas Lockman,none,26
65907,640,Hotel K,Salvador (BH),1,263.41,263.41,01/27/2022,640,Monsters CYA,Thomas Lockman,none,26
65908,640,Hotel K,Salvador (BH),2,263.41,526.82,02/03/2022,640,Monsters CYA,Thomas Lockman,none,26
65912,640,Hotel K,Salvador (BH),3,263.41,790.23,03/03/2022,640,Monsters CYA,Thomas Lockman,none,26
65915,640,Hotel BP,Brasilia (DF),4,247.62,990.48,03/24/2022,640,Monsters CYA,Thomas Lockman,none,26
65917,640,Hotel K,Salvador (BH),1,263.41,263.41,04/07/2022,640,Monsters CYA,Thomas Lockman,none,26
65920,640,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/28/2022,640,Monsters CYA,Thomas Lockman,none,26
65921,640,Hotel BP,Brasilia (DF),3,247.62,742.86,05/05/2022,640,Monsters CYA,Thomas Lockman,none,26
65922,640,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/12/2022,640,Monsters CYA,Thomas Lockman,none,26
65930,640,Hotel BD,Natal (RN),3,242.88,728.64,07/07/2022,640,Monsters CYA,Thomas Lockman,none,26
65947,641,Hotel K,Salvador (BH),3,263.41,790.23,09/26/2019,641,Monsters CYA,Ashley Servais,female,26
65949,641,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/10/2019,641,Monsters CYA,Ashley Servais,female,26
65950,641,Hotel AU,Recife (PE),4,312.83,1251.32,10/17/2019,641,Monsters CYA,Ashley Servais,female,26
65951,641,Hotel BD,Natal (RN),1,242.88,242.88,10/24/2019,641,Monsters CYA,Ashley Servais,female,26
65956,641,Hotel K,Salvador (BH),3,263.41,790.23,11/28/2019,641,Monsters CYA,Ashley Servais,female,26
65957,641,Hotel AU,Recife (PE),3,312.83,938.49,12/05/2019,641,Monsters CYA,Ashley Servais,female,26
65964,641,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/23/2020,641,Monsters CYA,Ashley Servais,female,26
65966,641,Hotel K,Salvador (BH),3,263.41,790.23,02/06/2020,641,Monsters CYA,Ashley Servais,female,26
65978,641,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/30/2020,641,Monsters CYA,Ashley Servais,female,26
65982,641,Hotel AU,Recife (PE),2,312.83,625.66,05/28/2020,641,Monsters CYA,Ashley Servais,female,26
65983,641,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/04/2020,641,Monsters CYA,Ashley Servais,female,26
65990,641,Hotel BD,Natal (RN),3,242.88,728.64,07/23/2020,641,Monsters CYA,Ashley Servais,female,26
65993,641,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/13/2020,641,Monsters CYA,Ashley Servais,female,26
65994,641,Hotel BP,Brasilia (DF),3,247.62,742.86,08/20/2020,641,Monsters CYA,Ashley Servais,female,26
65996,641,Hotel A,Florianopolis (SC),3,313.02,939.06,09/03/2020,641,Monsters CYA,Ashley Servais,female,26
65997,641,Hotel A,Florianopolis (SC),3,313.02,939.06,09/10/2020,641,Monsters CYA,Ashley Servais,female,26
66000,641,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/01/2020,641,Monsters CYA,Ashley Servais,female,26
66004,641,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/29/2020,641,Monsters CYA,Ashley Servais,female,26
66011,641,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/17/2020,641,Monsters CYA,Ashley Servais,female,26
66014,641,Hotel BD,Natal (RN),4,242.88,971.52,01/07/2021,641,Monsters CYA,Ashley Servais,female,26
66020,641,Hotel Z,Aracaju (SE),2,208.04,416.08,02/18/2021,641,Monsters CYA,Ashley Servais,female,26
66021,641,Hotel BD,Natal (RN),3,242.88,728.64,02/25/2021,641,Monsters CYA,Ashley Servais,female,26
66023,641,Hotel AU,Recife (PE),2,312.83,625.66,03/11/2021,641,Monsters CYA,Ashley Servais,female,26
66026,641,Hotel A,Florianopolis (SC),4,313.02,1252.08,04/01/2021,641,Monsters CYA,Ashley Servais,female,26
66027,641,Hotel BD,Natal (RN),4,242.88,971.52,04/08/2021,641,Monsters CYA,Ashley Servais,female,26
66037,641,Hotel K,Salvador (BH),1,263.41,263.41,06/17/2021,641,Monsters CYA,Ashley Servais,female,26
66041,641,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/15/2021,641,Monsters CYA,Ashley Servais,female,26
66043,641,Hotel BP,Brasilia (DF),3,247.62,742.86,07/29/2021,641,Monsters CYA,Ashley Servais,female,26
66044,641,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/05/2021,641,Monsters CYA,Ashley Servais,female,26
66046,641,Hotel A,Florianopolis (SC),2,313.02,626.04,08/19/2021,641,Monsters CYA,Ashley Servais,female,26
66048,641,Hotel BD,Natal (RN),1,242.88,242.88,09/02/2021,641,Monsters CYA,Ashley Servais,female,26
66049,641,Hotel BP,Brasilia (DF),1,247.62,247.62,09/09/2021,641,Monsters CYA,Ashley Servais,female,26
66051,641,Hotel BP,Brasilia (DF),2,247.62,495.24,09/23/2021,641,Monsters CYA,Ashley Servais,female,26
66063,641,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/16/2021,641,Monsters CYA,Ashley Servais,female,26
66069,641,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/27/2022,641,Monsters CYA,Ashley Servais,female,26
66071,641,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/10/2022,641,Monsters CYA,Ashley Servais,female,26
66072,641,Hotel BP,Brasilia (DF),1,247.62,247.62,02/17/2022,641,Monsters CYA,Ashley Servais,female,26
66074,641,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/03/2022,641,Monsters CYA,Ashley Servais,female,26
66081,641,Hotel K,Salvador (BH),4,263.41,1053.64,04/21/2022,641,Monsters CYA,Ashley Servais,female,26
66083,641,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/05/2022,641,Monsters CYA,Ashley Servais,female,26
66087,641,Hotel BP,Brasilia (DF),4,247.62,990.48,06/02/2022,641,Monsters CYA,Ashley Servais,female,26
66088,641,Hotel BP,Brasilia (DF),3,247.62,742.86,06/09/2022,641,Monsters CYA,Ashley Servais,female,26
66092,641,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/07/2022,641,Monsters CYA,Ashley Servais,female,26
66093,641,Hotel AU,Recife (PE),3,312.83,938.49,07/14/2022,641,Monsters CYA,Ashley Servais,female,26
66099,641,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/25/2022,641,Monsters CYA,Ashley Servais,female,26
66101,641,Hotel AU,Recife (PE),4,312.83,1251.32,09/08/2022,641,Monsters CYA,Ashley Servais,female,26
66104,641,Hotel A,Florianopolis (SC),3,313.02,939.06,09/29/2022,641,Monsters CYA,Ashley Servais,female,26
66106,641,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/13/2022,641,Monsters CYA,Ashley Servais,female,26
66107,641,Hotel A,Florianopolis (SC),3,313.02,939.06,10/20/2022,641,Monsters CYA,Ashley Servais,female,26
66108,641,Hotel K,Salvador (BH),4,263.41,1053.64,10/27/2022,641,Monsters CYA,Ashley Servais,female,26
66114,641,Hotel K,Salvador (BH),3,263.41,790.23,12/08/2022,641,Monsters CYA,Ashley Servais,female,26
66117,641,Hotel K,Salvador (BH),1,263.41,263.41,12/29/2022,641,Monsters CYA,Ashley Servais,female,26
66118,641,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/05/2023,641,Monsters CYA,Ashley Servais,female,26
66119,641,Hotel BP,Brasilia (DF),2,247.62,495.24,01/12/2023,641,Monsters CYA,Ashley Servais,female,26
66120,641,Hotel Z,Aracaju (SE),3,208.04,624.12,01/19/2023,641,Monsters CYA,Ashley Servais,female,26
66123,641,Hotel BD,Natal (RN),2,242.88,485.76,02/09/2023,641,Monsters CYA,Ashley Servais,female,26
66129,641,Hotel BP,Brasilia (DF),1,247.62,247.62,03/23/2023,641,Monsters CYA,Ashley Servais,female,26
66135,642,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/17/2019,642,Monsters CYA,Gary Kearney,male,55
66138,642,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/07/2019,642,Monsters CYA,Gary Kearney,male,55
66148,642,Hotel AU,Recife (PE),2,312.83,625.66,01/16/2020,642,Monsters CYA,Gary Kearney,male,55
66150,642,Hotel BD,Natal (RN),1,242.88,242.88,01/30/2020,642,Monsters CYA,Gary Kearney,male,55
66153,642,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/20/2020,642,Monsters CYA,Gary Kearney,male,55
66154,642,Hotel AU,Recife (PE),2,312.83,625.66,02/27/2020,642,Monsters CYA,Gary Kearney,male,55
66155,642,Hotel AU,Recife (PE),1,312.83,312.83,03/05/2020,642,Monsters CYA,Gary Kearney,male,55
66158,642,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/26/2020,642,Monsters CYA,Gary Kearney,male,55
66160,642,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/09/2020,642,Monsters CYA,Gary Kearney,male,55
66167,642,Hotel A,Florianopolis (SC),1,313.02,313.02,05/28/2020,642,Monsters CYA,Gary Kearney,male,55
66168,642,Hotel BD,Natal (RN),2,242.88,485.76,06/04/2020,642,Monsters CYA,Gary Kearney,male,55
66173,642,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/09/2020,642,Monsters CYA,Gary Kearney,male,55
66176,642,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/30/2020,642,Monsters CYA,Gary Kearney,male,55
66184,642,Hotel BD,Natal (RN),2,242.88,485.76,09/24/2020,642,Monsters CYA,Gary Kearney,male,55
66185,642,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/01/2020,642,Monsters CYA,Gary Kearney,male,55
66190,642,Hotel Z,Aracaju (SE),2,208.04,416.08,11/05/2020,642,Monsters CYA,Gary Kearney,male,55
66191,642,Hotel K,Salvador (BH),1,263.41,263.41,11/12/2020,642,Monsters CYA,Gary Kearney,male,55
66196,642,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/17/2020,642,Monsters CYA,Gary Kearney,male,55
66198,642,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/31/2020,642,Monsters CYA,Gary Kearney,male,55
66199,642,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/07/2021,642,Monsters CYA,Gary Kearney,male,55
66200,642,Hotel Z,Aracaju (SE),2,208.04,416.08,01/14/2021,642,Monsters CYA,Gary Kearney,male,55
66202,642,Hotel Z,Aracaju (SE),3,208.04,624.12,01/28/2021,642,Monsters CYA,Gary Kearney,male,55
66207,642,Hotel BD,Natal (RN),4,242.88,971.52,03/04/2021,642,Monsters CYA,Gary Kearney,male,55
66212,642,Hotel K,Salvador (BH),1,263.41,263.41,04/08/2021,642,Monsters CYA,Gary Kearney,male,55
66217,642,Hotel A,Florianopolis (SC),3,313.02,939.06,05/13/2021,642,Monsters CYA,Gary Kearney,male,55
66218,642,Hotel Z,Aracaju (SE),4,208.04,832.16,05/20/2021,642,Monsters CYA,Gary Kearney,male,55
66219,642,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/27/2021,642,Monsters CYA,Gary Kearney,male,55
66220,642,Hotel BD,Natal (RN),1,242.88,242.88,06/03/2021,642,Monsters CYA,Gary Kearney,male,55
66223,642,Hotel A,Florianopolis (SC),4,313.02,1252.08,06/24/2021,642,Monsters CYA,Gary Kearney,male,55
66224,642,Hotel Z,Aracaju (SE),4,208.04,832.16,07/01/2021,642,Monsters CYA,Gary Kearney,male,55
66225,642,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/08/2021,642,Monsters CYA,Gary Kearney,male,55
66227,642,Hotel A,Florianopolis (SC),2,313.02,626.04,07/22/2021,642,Monsters CYA,Gary Kearney,male,55
66231,642,Hotel K,Salvador (BH),4,263.41,1053.64,08/19/2021,642,Monsters CYA,Gary Kearney,male,55
66232,642,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/26/2021,642,Monsters CYA,Gary Kearney,male,55
66233,642,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/02/2021,642,Monsters CYA,Gary Kearney,male,55
66242,642,Hotel BP,Brasilia (DF),3,247.62,742.86,11/04/2021,642,Monsters CYA,Gary Kearney,male,55
66246,642,Hotel Z,Aracaju (SE),4,208.04,832.16,12/02/2021,642,Monsters CYA,Gary Kearney,male,55
66248,642,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/16/2021,642,Monsters CYA,Gary Kearney,male,55
66261,642,Hotel BP,Brasilia (DF),2,247.62,495.24,03/17/2022,642,Monsters CYA,Gary Kearney,male,55
66262,642,Hotel BP,Brasilia (DF),1,247.62,247.62,03/24/2022,642,Monsters CYA,Gary Kearney,male,55
66264,642,Hotel BP,Brasilia (DF),1,247.62,247.62,04/07/2022,642,Monsters CYA,Gary Kearney,male,55
66266,642,Hotel Z,Aracaju (SE),2,208.04,416.08,04/21/2022,642,Monsters CYA,Gary Kearney,male,55
66271,642,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/26/2022,642,Monsters CYA,Gary Kearney,male,55
66276,642,Hotel A,Florianopolis (SC),2,313.02,626.04,06/30/2022,642,Monsters CYA,Gary Kearney,male,55
66279,642,Hotel BD,Natal (RN),1,242.88,242.88,07/21/2022,642,Monsters CYA,Gary Kearney,male,55
66280,642,Hotel K,Salvador (BH),3,263.41,790.23,07/28/2022,642,Monsters CYA,Gary Kearney,male,55
66283,642,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/18/2022,642,Monsters CYA,Gary Kearney,male,55
66286,642,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/08/2022,642,Monsters CYA,Gary Kearney,male,55
66295,642,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/10/2022,642,Monsters CYA,Gary Kearney,male,55
66302,642,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/29/2022,642,Monsters CYA,Gary Kearney,male,55
66316,643,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/10/2019,643,Monsters CYA,David Lucas,male,50
66317,643,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/17/2019,643,Monsters CYA,David Lucas,male,50
66329,643,Hotel AU,Recife (PE),3,312.83,938.49,01/09/2020,643,Monsters CYA,David Lucas,male,50
66330,643,Hotel Z,Aracaju (SE),1,208.04,208.04,01/16/2020,643,Monsters CYA,David Lucas,male,50
66332,643,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/30/2020,643,Monsters CYA,David Lucas,male,50
66336,643,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/27/2020,643,Monsters CYA,David Lucas,male,50
66341,643,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/02/2020,643,Monsters CYA,David Lucas,male,50
66343,643,Hotel A,Florianopolis (SC),4,313.02,1252.08,04/16/2020,643,Monsters CYA,David Lucas,male,50
66344,643,Hotel AU,Recife (PE),3,312.83,938.49,04/23/2020,643,Monsters CYA,David Lucas,male,50
66351,643,Hotel A,Florianopolis (SC),3,313.02,939.06,06/11/2020,643,Monsters CYA,David Lucas,male,50
66352,643,Hotel AU,Recife (PE),1,312.83,312.83,06/18/2020,643,Monsters CYA,David Lucas,male,50
66354,643,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/02/2020,643,Monsters CYA,David Lucas,male,50
66356,643,Hotel A,Florianopolis (SC),1,313.02,313.02,07/16/2020,643,Monsters CYA,David Lucas,male,50
66357,643,Hotel Z,Aracaju (SE),4,208.04,832.16,07/23/2020,643,Monsters CYA,David Lucas,male,50
66359,643,Hotel Z,Aracaju (SE),1,208.04,208.04,08/06/2020,643,Monsters CYA,David Lucas,male,50
66361,643,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/20/2020,643,Monsters CYA,David Lucas,male,50
66365,643,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/17/2020,643,Monsters CYA,David Lucas,male,50
66366,643,Hotel BD,Natal (RN),3,242.88,728.64,09/24/2020,643,Monsters CYA,David Lucas,male,50
66368,643,Hotel AU,Recife (PE),1,312.83,312.83,10/08/2020,643,Monsters CYA,David Lucas,male,50
66370,643,Hotel A,Florianopolis (SC),3,313.02,939.06,10/22/2020,643,Monsters CYA,David Lucas,male,50
66374,643,Hotel BD,Natal (RN),2,242.88,485.76,11/19/2020,643,Monsters CYA,David Lucas,male,50
66376,643,Hotel AU,Recife (PE),1,312.83,312.83,12/03/2020,643,Monsters CYA,David Lucas,male,50
66378,643,Hotel BD,Natal (RN),2,242.88,485.76,12/17/2020,643,Monsters CYA,David Lucas,male,50
66379,643,Hotel BD,Natal (RN),4,242.88,971.52,12/24/2020,643,Monsters CYA,David Lucas,male,50
66380,643,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/31/2020,643,Monsters CYA,David Lucas,male,50
66381,643,Hotel AU,Recife (PE),1,312.83,312.83,01/07/2021,643,Monsters CYA,David Lucas,male,50
66382,643,Hotel BD,Natal (RN),2,242.88,485.76,01/14/2021,643,Monsters CYA,David Lucas,male,50
66383,643,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/21/2021,643,Monsters CYA,David Lucas,male,50
66385,644,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/03/2019,644,Monsters CYA,Rita Field,female,49
66389,645,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/10/2019,645,Monsters CYA,Michele Alton,none,64
66390,645,Hotel AU,Recife (PE),4,312.83,1251.32,10/17/2019,645,Monsters CYA,Michele Alton,none,64
66394,645,Hotel A,Florianopolis (SC),3,313.02,939.06,11/14/2019,645,Monsters CYA,Michele Alton,none,64
66398,645,Hotel BP,Brasilia (DF),1,247.62,247.62,12/12/2019,645,Monsters CYA,Michele Alton,none,64
66403,645,Hotel AU,Recife (PE),2,312.83,625.66,01/16/2020,645,Monsters CYA,Michele Alton,none,64
66410,645,Hotel Z,Aracaju (SE),2,208.04,416.08,03/05/2020,645,Monsters CYA,Michele Alton,none,64
66411,645,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/12/2020,645,Monsters CYA,Michele Alton,none,64
66413,645,Hotel BD,Natal (RN),2,242.88,485.76,03/26/2020,645,Monsters CYA,Michele Alton,none,64
66417,645,Hotel Z,Aracaju (SE),2,208.04,416.08,04/23/2020,645,Monsters CYA,Michele Alton,none,64
66420,645,Hotel Z,Aracaju (SE),1,208.04,208.04,05/14/2020,645,Monsters CYA,Michele Alton,none,64
66426,645,Hotel A,Florianopolis (SC),4,313.02,1252.08,06/25/2020,645,Monsters CYA,Michele Alton,none,64
66427,645,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/02/2020,645,Monsters CYA,Michele Alton,none,64
66431,645,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/30/2020,645,Monsters CYA,Michele Alton,none,64
66432,645,Hotel AU,Recife (PE),2,312.83,625.66,08/06/2020,645,Monsters CYA,Michele Alton,none,64
66439,645,Hotel A,Florianopolis (SC),3,313.02,939.06,09/24/2020,645,Monsters CYA,Michele Alton,none,64
66445,645,Hotel BP,Brasilia (DF),2,247.62,495.24,11/05/2020,645,Monsters CYA,Michele Alton,none,64
66450,645,Hotel K,Salvador (BH),2,263.41,526.82,12/10/2020,645,Monsters CYA,Michele Alton,none,64
66453,645,Hotel K,Salvador (BH),1,263.41,263.41,12/31/2020,645,Monsters CYA,Michele Alton,none,64
66454,645,Hotel K,Salvador (BH),3,263.41,790.23,01/07/2021,645,Monsters CYA,Michele Alton,none,64
66457,645,Hotel Z,Aracaju (SE),4,208.04,832.16,01/28/2021,645,Monsters CYA,Michele Alton,none,64
66460,645,Hotel BD,Natal (RN),4,242.88,971.52,02/18/2021,645,Monsters CYA,Michele Alton,none,64
66461,645,Hotel Z,Aracaju (SE),4,208.04,832.16,02/25/2021,645,Monsters CYA,Michele Alton,none,64
66464,645,Hotel AU,Recife (PE),4,312.83,1251.32,03/18/2021,645,Monsters CYA,Michele Alton,none,64
66465,645,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/25/2021,645,Monsters CYA,Michele Alton,none,64
66468,645,Hotel BP,Brasilia (DF),3,247.62,742.86,04/15/2021,645,Monsters CYA,Michele Alton,none,64
66478,645,Hotel AU,Recife (PE),2,312.83,625.66,06/24/2021,645,Monsters CYA,Michele Alton,none,64
66480,645,Hotel AU,Recife (PE),1,312.83,312.83,07/08/2021,645,Monsters CYA,Michele Alton,none,64
66481,645,Hotel Z,Aracaju (SE),4,208.04,832.16,07/15/2021,645,Monsters CYA,Michele Alton,none,64
66489,645,Hotel AU,Recife (PE),4,312.83,1251.32,09/09/2021,645,Monsters CYA,Michele Alton,none,64
66491,645,Hotel BP,Brasilia (DF),2,247.62,495.24,09/23/2021,645,Monsters CYA,Michele Alton,none,64
66496,645,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/28/2021,645,Monsters CYA,Michele Alton,none,64
66497,645,Hotel Z,Aracaju (SE),3,208.04,624.12,11/04/2021,645,Monsters CYA,Michele Alton,none,64
66499,645,Hotel AU,Recife (PE),2,312.83,625.66,11/18/2021,645,Monsters CYA,Michele Alton,none,64
66502,645,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/09/2021,645,Monsters CYA,Michele Alton,none,64
66504,645,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/23/2021,645,Monsters CYA,Michele Alton,none,64
66505,645,Hotel Z,Aracaju (SE),4,208.04,832.16,12/30/2021,645,Monsters CYA,Michele Alton,none,64
66506,645,Hotel BD,Natal (RN),1,242.88,242.88,01/06/2022,645,Monsters CYA,Michele Alton,none,64
